,zip,state,excessive_count,readmission_ratio,predicted_rate,expected_rate,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
559,77954,TX,0,0.9532666666666666,14.816666666666668,15.850000000000001,1,1.0,1.0,1.0,1.0,1.0,4.5,99.3,99.0,99.9,100.0,87.2,93.3,100.0,78.4,76.7,75.7,81.9,80.3,82.9,16.7,12.0,2,2
560,79720,TX,8,1.0070333333333334,20.5,20.400000000000002,1,1.0,1.0,1.0,1.0,1.0,2.5,93.2,99.5,99.8,98.2,73.0,75.6,100.0,59.2,58.7,66.9,60.7,55.8,49.2,15.8,16.0,1,2
561,98902,WA,0,1.003990909090909,15.97272727272727,16.009090909090908,1,1.0,1.0,1.0,1.0,1.0,3.5,92.1,100.0,100.0,100.0,59.7,78.2,100.0,74.3,70.1,75.5,95.9,69.0,72.8,13.7,6.5,2,2
562,65775,MO,1,0.9335000000000001,14.666666666666666,16.05,1,1.0,1.0,1.0,1.0,1.0,4.0,95.2,99.8,100.0,99.9,71.5,86.4,100.0,79.6,76.6,80.5,82.9,82.3,70.4,15.8,13.4,1,1
563,55435,MN,4,1.0162645161290322,17.567741935483873,17.406451612903236,1,1.0,1.0,0.0,0.0,1.0,3.5,93.7,100.0,100.0,98.4,81.1,81.3,100.0,82.1,54.3,74.6,87.1,68.7,54.7,17.6,16.0,2,1
564,98201,WA,4,1.0478666666666665,20.53333333333333,19.599999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,88.7,99.5,99.8,99.5,84.6,85.65,98.85,77.85,70.25,80.85,65.85,67.65,57.05,14.85,9.4,2,2
565,77573,TX,4,1.0227333333333333,15.183333333333332,15.449999999999998,1,1.0,1.0,1.0,1.0,1.0,4.5,97.7,100.0,100.0,100.0,81.5,93.4,100.0,74.4,71.3,80.1,86.5,81.8,77.5,12.6,11.9,2,1
566,10029,NY,3,1.0227333333333335,15.183333333333335,15.450000000000001,1,1.0,1.0,1.0,1.0,1.0,4.5,98.5,100.0,99.8,96.8,85.4,86.7,99.8,80.0,79.8,82.1,88.2,84.0,68.1,17.4,16.5,2,1
567,78043,TX,2,1.0036,21.125,21.1,1,1.0,0.0,1.0,1.0,1.0,4.5,94.0,100.0,99.0,98.3,74.5,85.6,99.5,81.0,80.9,80.7,87.6,85.1,79.5,12.2,14.8,2,2
568,84078,UT,0,0.9398,12.8,13.6,1,1.0,1.0,1.0,1.0,1.0,3.5,94.6,99.7,99.8,99.5,81.9,82.9,100.0,71.5,67.7,76.1,81.6,75.3,63.1,14.3,14.3,2,1
569,84010,UT,1,0.9989333333333335,17.366666666666664,17.433333333333334,1,1.0,1.0,1.0,1.0,1.0,4.0,100.0,98.3,100.0,100.0,99.5,84.3,95.1,74.6,61.2,76.9,56.2,80.8,69.5,15.3,12.9,2,1
570,32539,FL,3,1.13692,16.36,14.520000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,95.5,99.7,100.0,100.0,85.6,88.1,92.7,77.8,75.5,70.5,74.6,80.8,62.2,15.9,13.5,1,1
571,32514,FL,4,0.9425666666666667,13.799999999999999,14.783333333333333,1,1.0,1.0,1.0,1.0,1.0,4.0,90.1,98.5,99.3,86.6,82.2,68.2,89.6,76.7,68.8,78.2,85.3,89.6,58.2,15.3,12.4,2,1
572,33462,FL,5,1.0197833333333333,15.083333333333334,15.133333333333333,1,1.0,1.0,1.0,1.0,1.0,2.5,85.7,97.5,99.9,98.8,72.6,62.4,94.5,63.3,60.4,67.7,62.3,61.9,43.6,15.9,15.5,2,2
573,26101,WV,9,1.0099,17.400000000000002,17.3,1,1.0,1.0,1.0,1.0,1.0,4.0,96.7,98.6,99.5,94.0,83.9,83.9,93.5,77.9,71.8,85.2,84.8,82.5,63.0,21.5,12.3,2,2
574,53081,WI,2,0.9481999999999999,18.366666666666664,19.366666666666667,1,1.0,1.0,1.0,1.0,1.0,3.0,95.4,98.7,98.7,99.2,73.0,79.2,100.0,45.0,37.6,39.7,89.1,79.3,25.4,13.9,9.4,2,2
575,54301,WI,0,1.1133250000000001,13.724999999999998,13.037500000000001,1,1.0,1.0,1.0,1.0,0.0,3.0,95.8,99.2,99.3,98.4,84.8,68.7,98.7,67.8,66.8,65.6,77.5,70.7,66.8,15.8,16.8,2,2
576,64116,MO,3,0.9268571428571429,13.157142857142858,14.028571428571427,1,1.0,1.0,1.0,1.0,1.0,3.5,96.95,99.7,99.85,99.85,92.0,97.6,99.75,65.85,61.9,70.35,70.1,64.25,56.150000000000006,16.5,10.55,1,2
577,64093,MO,0,1.0471000000000001,19.899999999999995,19.033333333333335,1,1.0,1.0,0.0,1.0,1.0,2.5,97.3,94.7,99.2,99.6,66.9,85.4,100.0,64.8,63.3,62.8,65.0,55.9,53.3,15.3,15.3,2,2
578,63110,MO,4,0.9883000000000001,17.73333333333333,17.766666666666666,1,1.0,1.0,1.0,1.0,1.0,3.0,97.5,95.4,99.3,99.6,85.6,94.0,96.8,66.0,71.9,65.1,73.8,72.9,46.8,20.5,13.9,2,2
579,84107,UT,0,1.0167799999999998,15.18,14.940000000000005,1,1.0,1.0,1.0,1.0,1.0,4.0,98.3,100.0,100.0,99.1,84.9,91.7,98.8,73.2,74.2,85.4,65.1,71.1,60.4,24.5,6.3,1,2
580,22601,VA,9,0.9806333333333334,19.366666666666664,19.766666666666666,1,1.0,1.0,1.0,1.0,1.0,4.0,97.36666666666667,99.76666666666667,99.86666666666667,96.23333333333333,81.7,83.50000000000001,99.33333333333333,72.63333333333333,70.9,79.19999999999999,77.93333333333334,78.26666666666667,62.633333333333326,15.866666666666667,12.200000000000001,2,1
581,64068,MO,4,1.0493333333333332,21.633333333333336,20.7,1,1.0,1.0,1.0,0.5,1.0,3.5,98.25,98.8,99.95,93.19999999999999,82.35,89.35,98.9,73.85,68.80000000000001,68.75,70.5,77.05000000000001,54.849999999999994,13.45,15.65,2,2
582,63376,MO,5,0.9839777777777778,19.42222222222222,19.755555555555556,1,1.0,1.0,1.0,0.5,1.0,2.75,86.0,92.85,99.5,96.15,81.75,78.05,95.8,64.5,58.400000000000006,60.65,55.5,56.55,45.85,15.149999999999999,11.100000000000001,3,2
583,29488,SC,2,1.1583,22.733333333333334,19.766666666666666,1,1.0,1.0,1.0,1.0,1.0,2.5,87.73333333333333,93.16666666666667,99.56666666666666,98.73333333333335,65.66666666666667,74.36666666666667,95.46666666666665,58.133333333333326,46.53333333333334,62.366666666666674,61.36666666666667,63.86666666666667,47.46666666666667,14.0,8.766666666666667,2,2
584,25550,WV,5,1.0135333333333332,17.3,17.066666666666666,1,1.0,1.0,1.0,1.0,1.0,3.5,99.7,98.2,100.0,100.0,66.3,65.5,100.0,88.6,47.5,74.4,97.2,31.0,76.9,10.7,5.6,0,0
585,75231,TX,4,0.9989333333333335,17.366666666666664,17.433333333333334,1,1.0,1.0,1.0,1.0,1.0,3.5,97.3,98.6,100.0,98.6,86.4,91.7,100.0,60.1,85.3,66.8,56.4,82.0,53.1,10.8,16.3,2,2
586,65613,MO,0,1.0088333333333335,17.900000000000002,17.76666666666667,1,1.0,1.0,1.0,1.0,1.0,3.5,98.4,99.1,100.0,99.3,78.1,93.6,97.5,74.9,73.7,75.9,78.1,74.1,60.1,19.9,20.8,2,1
587,29108,SC,2,1.0117166666666666,17.350000000000005,17.183333333333334,1,1.0,1.0,1.0,1.0,1.0,2.75,90.95,100.0,100.0,99.75,66.0,92.1,100.0,53.05,43.95,48.2,85.45,42.6,55.7,16.4,11.6,1,2
588,24014,VA,9,1.0643,19.9,18.7,1,1.0,1.0,1.0,1.0,1.0,3.5,97.35,99.7,100.0,100.0,59.400000000000006,70.44999999999999,99.05,68.4,70.5,74.95,69.8,76.65,60.599999999999994,16.1,18.1,2,1
589,8724,NJ,2,0.9965999999999999,16.133333333333333,16.2,1,1.0,1.0,1.0,1.0,1.0,4.5,97.75,99.65,100.0,99.85,81.1,78.5,99.7,80.6,82.6,90.25,90.4,86.35,82.69999999999999,10.65,10.75,2,2
590,7753,NJ,1,1.0227000000000002,19.73333333333333,19.233333333333334,1,1.0,1.0,1.0,1.0,1.0,2.0,84.1,98.3,100.0,98.55,50.1,60.400000000000006,98.15,55.849999999999994,56.900000000000006,60.75,56.8,53.349999999999994,52.7,15.3,9.75,0,0
591,7302,NJ,5,1.0227000000000002,19.73333333333333,19.233333333333334,1,1.0,1.0,1.0,1.0,1.0,2.75,91.44999999999999,98.35,99.9,98.5,64.65,81.05000000000001,98.5,52.9,60.099999999999994,74.05000000000001,85.9,60.15,61.1,15.35,13.1,1,1
592,35447,AL,0,1.0737333333333334,18.333333333333332,16.96666666666667,1,1.0,0.0,1.0,0.0,1.0,4.0,94.2,99.2,100.0,100.0,69.3,67.2,100.0,74.3,86.2,88.4,88.2,87.3,58.3,16.8,20.9,2,2
593,35903,AL,6,1.0780916666666667,15.725,14.416666666666666,1,1.0,1.0,1.0,1.0,1.0,3.25,96.65,97.05000000000001,99.9,98.7,82.85,80.75,99.35,67.85,67.80000000000001,63.3,72.55000000000001,71.6,48.099999999999994,20.85,13.45,2,2
594,36853,AL,1,1.0082333333333333,16.133333333333336,15.966666666666667,1,1.0,0.5,0.5,0.5,1.0,3.5,92.0,98.65,99.3,95.75,60.3,65.9,96.55,75.9,78.0,76.05,92.2,79.85,63.4,14.25,12.100000000000001,2,1
595,71901,AR,6,0.9525166666666668,13.266666666666666,13.833333333333334,1,1.0,1.0,1.0,1.0,1.0,3.5,88.8,96.7,99.6,96.0,69.8,80.1,94.1,78.1,76.6,75.6,75.6,78.8,64.4,14.9,12.1,1,1
596,71801,AR,3,1.0666250000000002,14.125,13.425,1,1.0,1.0,1.0,1.0,1.0,3.25,84.75,99.45,99.9,97.1,74.85,76.44999999999999,98.55,70.75,70.25,73.9,74.6,77.5,66.55,14.7,12.100000000000001,2,2
597,72335,AR,3,1.0062250000000001,12.775,12.425,1,1.0,1.0,1.0,1.0,1.0,3.5,94.8,99.0,100.0,95.2,82.1,76.6,99.7,70.4,70.9,74.3,87.8,75.9,67.6,17.8,10.2,2,2
598,71655,AR,2,1.0590666666666666,15.75,14.933333333333332,1,1.0,1.0,1.0,1.0,1.0,3.5,97.9,99.7,99.7,98.1,86.9,89.4,98.3,65.5,65.6,71.7,72.5,78.2,56.0,15.4,18.6,2,1
599,86301,AZ,4,1.0181200000000001,14.48,14.419999999999998,1,1.0,1.0,1.0,1.0,1.0,4.5,98.5,100.0,99.8,99.7,83.4,94.0,99.3,78.1,77.6,81.8,88.9,84.9,69.5,15.6,15.6,2,1
600,86314,AZ,2,0.9267666666666666,15.633333333333333,16.7,1,1.0,1.0,1.0,1.0,1.0,3.5,95.8,96.7,99.8,96.6,79.8,83.5,98.3,75.2,72.9,73.8,73.4,74.7,66.6,19.1,16.3,2,2
601,95969,CA,0,1.06364,17.859999999999996,16.880000000000003,1,1.0,1.0,1.0,1.0,1.0,2.5,89.8,97.3,96.4,96.4,76.2,91.6,98.2,59.3,56.8,68.3,72.0,65.9,55.5,13.5,12.0,2,1
602,85712,AZ,2,0.9917400000000001,15.6,15.8,1,1.0,1.0,1.0,1.0,1.0,3.5,98.1,100.0,100.0,98.1,93.2,99.5,100.0,62.5,52.6,66.4,72.6,80.1,50.1,11.1,13.4,2,2
603,94589,CA,3,1.03604,16.119999999999997,16.050000000000008,1,1.0,1.0,1.0,1.0,1.0,5.0,99.2,98.7,100.0,100.0,87.3,97.4,87.1,86.4,79.0,92.0,95.4,93.3,78.9,16.0,12.3,1,2
604,92503,CA,4,0.9579333333333334,17.5,18.2,1,1.0,1.0,1.0,1.0,1.0,3.5,89.94999999999999,97.65,99.5,96.35,83.9,82.65,94.55,71.85,70.30000000000001,74.65,79.85,83.55000000000001,67.9,16.95,12.7,2,2
605,90505,CA,6,1.0164499999999999,14.05,13.8,1,1.0,0.5,0.5,1.0,1.0,2.5,94.4,92.35,99.35,99.3,80.55,89.55,95.75,58.25,61.699999999999996,59.85,59.35,58.75,41.900000000000006,15.95,14.3,2,1
606,92804,CA,9,0.9167500000000001,13.15,14.433333333333332,1,1.0,1.0,1.0,1.0,1.0,4.0,98.3,99.9,99.8,99.2,80.5,66.9,96.5,73.4,63.1,68.0,74.4,80.3,60.6,16.8,7.7,2,2
607,91105,CA,6,0.998625,13.524999999999999,13.5,1,1.0,1.0,1.0,1.0,1.0,4.0,96.9,98.9,100.0,99.7,86.9,87.9,92.1,71.8,64.7,77.5,67.3,89.8,69.9,17.3,11.7,1,1
608,95531,CA,1,1.03135,13.125,13.474999999999998,1,1.0,1.0,1.0,1.0,1.0,3.5,97.9,98.1,99.5,99.0,86.4,78.7,99.4,76.7,55.6,69.5,73.8,66.6,54.1,13.0,6.9,2,3
609,95128,CA,9,1.0321,15.2,14.7,1,1.0,1.0,0.0,1.0,1.0,3.0,85.6,99.0,99.8,99.5,75.5,83.7,97.2,67.2,66.7,72.0,66.7,68.8,59.1,10.5,11.9,2,1
610,95035,CA,3,0.9888600000000001,15.459999999999999,15.580000000000002,1,1.0,1.0,0.5,1.0,0.5,3.5,93.25,95.6,99.85,99.69999999999999,87.55,89.2,100.0,69.6,72.55000000000001,76.05,78.05,72.85,61.0,15.7,9.9,2,2
611,95112,CA,3,1.0029000000000001,18.03333333333333,17.933333333333334,1,1.0,1.0,1.0,1.0,1.0,2.5,88.4,90.0,100.0,98.2,79.4,82.8,94.2,63.8,68.8,63.7,66.2,73.2,50.6,17.1,16.5,1,1
612,6877,CT,4,0.974,14.3,14.7,1,1.0,1.0,1.0,1.0,1.0,4.25,93.94999999999999,98.85,99.85,99.5,86.69999999999999,92.19999999999999,97.45,84.35,80.8,84.0,83.5,86.65,82.25,18.1,12.399999999999999,2,2
613,80487,CO,3,1.0545600000000002,15.220000000000002,14.48,1,1.0,1.0,1.0,1.0,1.0,3.5,95.6,91.4,100.0,99.6,80.5,67.8,88.9,74.2,73.6,77.2,84.1,75.6,76.6,14.8,12.9,2,2
614,91710,CA,0,1.1471600000000002,18.64,16.68,1,1.0,1.0,1.0,1.0,1.0,2.5,86.2,97.1,99.4,98.7,76.0,80.7,98.7,66.9,64.2,62.3,56.4,68.0,52.2,17.8,12.7,1,2
615,95602,CA,1,1.0021666666666667,18.633333333333336,18.666666666666668,1,1.0,1.0,1.0,0.0,1.0,3.0,93.9,94.2,99.9,96.6,78.8,79.6,96.9,65.9,64.7,69.9,83.3,63.1,64.0,14.6,10.1,2,2
616,92705,CA,4,1.0058200000000004,14.379999999999999,14.459999999999999,1,1.0,1.0,1.0,1.0,1.0,2.5,86.1,97.7,99.3,96.4,72.5,74.7,96.0,71.8,65.8,64.0,68.4,60.9,63.3,14.7,13.2,3,1
617,32055,FL,5,0.9702666666666667,17.166666666666668,17.633333333333336,1,1.0,1.0,1.0,1.0,1.0,3.0,97.2,98.7,99.4,99.6,75.0,86.5,99.2,69.2,68.6,70.6,70.0,61.1,59.6,20.3,10.2,1,1
618,31405,GA,2,0.9967333333333332,19.833333333333332,19.8,1,1.0,1.0,1.0,1.0,1.0,3.0,98.6,97.2,97.0,100.0,71.8,81.9,100.0,59.9,46.2,70.3,63.7,58.1,74.8,18.4,6.8,2,2
619,33024,FL,6,0.9708,15.479999999999999,15.959999999999999,1,1.0,1.0,0.0,1.0,1.0,4.5,98.4,99.7,100.0,99.7,86.0,88.9,99.6,76.2,81.8,78.8,82.6,84.9,69.4,13.6,15.9,2,1
620,33837,FL,4,1.0425666666666666,16.833333333333332,16.01666666666667,1,1.0,1.0,1.0,1.0,1.0,3.5,94.7,93.5,99.9,100.0,76.6,80.7,97.5,72.4,71.3,72.7,79.6,76.8,57.7,16.2,15.6,2,1
621,31015,GA,1,1.010075,13.9,14.1,1,1.0,1.0,1.0,1.0,1.0,4.0,96.8,98.9,100.0,98.9,92.0,93.3,100.0,65.9,66.6,74.5,87.2,78.6,38.3,13.4,9.0,0,0
622,33155,FL,6,1.0069666666666666,15.300000000000002,15.0,1,1.0,1.0,1.0,1.0,1.0,3.4,94.08,98.35999999999999,99.74,98.68,78.04,82.96,98.64,72.16,63.1,73.78,80.8,74.3,60.46,16.12,16.28,2,1
623,96793,HI,1,1.0823833333333333,16.650000000000002,15.450000000000001,1,1.0,1.0,1.0,1.0,1.0,4.0,99.0,97.9,100.0,100.0,82.6,72.2,96.9,69.0,73.1,88.6,85.4,78.0,43.7,16.0,9.4,0,0
624,61021,IL,0,0.9551749999999998,13.574999999999998,14.15,1,1.0,0.8,1.0,1.0,1.0,4.0,92.46000000000001,98.1,99.46000000000001,98.58,79.62,72.94,92.46,80.3,73.56,79.9,77.44,76.7,65.8,12.06,14.080000000000002,2,2
625,60450,IL,2,1.0484600000000002,16.42,16.02,1,1.0,1.0,1.0,1.0,1.0,3.75,96.7,98.6,99.8,91.65,86.5,86.25,96.9,73.5,68.6,81.05,79.05000000000001,76.55000000000001,72.55000000000001,20.950000000000003,10.15,2,2
626,46952,IN,2,1.0983333333333334,16.75,15.833333333333334,1,1.0,1.0,1.0,0.0,1.0,5.0,99.2,99.9,100.0,99.9,84.3,86.5,100.0,79.3,76.2,86.5,89.5,89.8,76.1,16.8,11.7,2,1
627,46383,IN,1,1.0983333333333334,16.75,15.833333333333334,1,1.0,1.0,1.0,1.0,1.0,5.0,98.2,99.9,99.4,92.5,98.2,94.7,99.6,86.4,78.3,84.0,90.0,87.7,78.6,16.6,13.6,2,2
628,47150,IN,8,1.00284,15.620000000000001,15.720000000000002,1,1.0,1.0,1.0,1.0,1.0,4.0,97.7,99.5,98.9,95.8,80.2,81.9,96.5,80.8,75.4,84.3,83.7,79.9,70.4,18.9,11.9,1,1
629,46545,IN,0,0.9834666666666666,16.633333333333336,16.933333333333334,1,1.0,1.0,0.0,1.0,1.0,4.0,90.5,98.8,99.7,98.1,68.0,70.4,100.0,88.3,85.5,91.1,79.6,85.5,74.9,23.9,8.4,2,2
630,46032,IN,0,0.9594,19.033333333333335,19.900000000000002,1,1.0,1.0,1.0,1.0,1.0,2.5,95.2,99.3,99.8,99.3,68.5,68.3,98.5,64.0,56.6,70.2,67.0,62.6,58.3,17.8,12.5,1,2
631,52632,IA,8,1.01646,14.64,14.420000000000002,1,1.0,1.0,1.0,1.0,1.0,4.5,96.4,99.4,99.8,95.2,84.0,92.1,92.2,81.7,78.1,86.2,84.2,84.5,71.3,17.6,9.7,2,2
632,51503,IA,2,0.9358666666666666,16.900000000000002,17.999999999999996,1,1.0,1.0,1.0,1.0,1.0,4.166666666666667,96.5,97.5,99.26666666666667,97.76666666666667,81.43333333333334,81.16666666666667,97.06666666666666,81.96666666666667,76.83333333333333,86.76666666666667,90.10000000000001,85.19999999999999,71.16666666666667,19.3,13.966666666666667,2,2
633,60805,IL,5,0.92666,13.820000000000002,14.919999999999996,1,1.0,1.0,1.0,1.0,1.0,3.0,92.4,97.5,100.0,90.9,77.8,80.4,97.4,73.4,65.2,71.6,62.1,73.3,55.3,12.7,13.3,2,2
634,61938,IL,3,0.9962333333333332,17.099999999999998,17.166666666666668,1,1.0,1.0,1.0,1.0,1.0,4.25,96.375,97.75,99.925,97.37499999999999,82.39999999999999,84.95,97.65,77.45,77.57499999999999,83.325,79.125,82.07499999999999,69.32499999999999,13.325,11.525,2,2
635,62401,IL,5,0.9588599999999999,14.9,15.86,1,1.0,1.0,1.0,1.0,1.0,4.75,99.75,99.85,99.6,99.6,71.5,74.5,97.35,82.30000000000001,80.95,87.05,93.0,85.1,72.55,15.15,10.15,2,2
636,47804,IN,1,0.9568,3.4,3.6,1,1.0,1.0,1.0,1.0,1.0,4.0,95.3,98.6,100.0,96.2,85.5,87.5,96.6,82.8,73.9,85.2,80.8,85.0,66.0,22.2,10.2,1,2
637,67401,KS,0,0.9636999999999998,15.233333333333334,15.866666666666665,1,1.0,1.0,1.0,1.0,1.0,3.0,91.2,99.8,99.5,98.5,77.1,87.9,99.5,71.1,64.6,71.2,64.0,67.3,52.0,17.8,13.3,1,1
638,67530,KS,2,0.9649666666666668,16.933333333333334,17.46666666666667,1,1.0,0.0,0.0,0.0,1.0,4.0,98.8,97.5,100.0,98.8,75.8,85.1,98.0,81.1,78.4,73.8,79.1,74.8,68.2,16.1,12.4,2,2
639,67801,KS,1,1.0478666666666667,15.566666666666668,14.866666666666667,1,1.0,1.0,1.0,1.0,1.0,4.0,93.7,99.6,99.8,99.1,66.5,75.7,100.0,67.9,81.5,73.9,85.1,82.7,65.9,14.5,13.4,1,2
640,66839,KS,0,0.94895,15.5,16.4,1,0.0,0.0,0.0,0.0,1.0,3.0,82.6,100.0,98.7,100.0,36.4,61.1,95.8,73.8,77.3,67.1,63.7,63.9,61.3,22.3,6.1,2,2
641,71101,LA,5,0.960975,14.325,14.95,1,1.0,1.0,1.0,1.0,1.0,2.75,95.025,94.525,99.575,99.175,77.625,84.95,97.62500000000001,67.475,61.075,70.3,66.45,69.65,61.449999999999996,17.075,14.0,2,2
642,40223,KY,4,0.9914666666666667,17.5,17.633333333333333,1,1.0,1.0,0.5,0.5,1.0,3.0,97.5,98.8,99.65,99.85,81.0,91.0,99.0,63.2,65.0,61.8,76.05,70.55,48.9,16.05,14.15,2,2
643,2135,MA,5,0.9841666666666669,17.433333333333334,17.8,1,1.0,1.0,1.0,1.0,1.0,3.5,96.5,99.9,99.7,99.3,69.0,81.5,100.0,71.8,71.6,82.1,81.8,70.9,60.4,19.1,12.1,1,2
644,4101,ME,0,0.9359333333333334,12.916666666666666,14.233333333333333,1,1.0,1.0,0.0,0.0,1.0,4.0,98.0,99.5,99.5,99.9,83.2,82.2,98.2,75.0,72.9,81.0,80.3,76.9,66.5,13.1,16.1,2,1
645,4401,ME,4,1.01924,14.979999999999999,15.220000000000002,1,1.0,1.0,1.0,1.0,1.0,3.5,96.1,98.6,99.9,99.8,84.8,88.0,99.0,70.3,65.6,76.0,74.4,72.2,62.6,17.5,14.1,1,1
646,56187,MN,2,1.0093,13.512499999999998,12.9625,1,1.0,1.0,1.0,0.0,1.0,2.5,97.4,95.7,100.0,100.0,81.2,89.1,91.1,43.0,67.8,53.8,44.3,56.7,27.0,14.4,15.1,2,1
647,56308,MN,3,0.9425,19.5,20.7,1,1.0,1.0,1.0,1.0,1.0,3.0,94.43333333333334,98.03333333333335,99.3,96.76666666666667,77.36666666666667,83.33333333333333,88.39999999999999,65.43333333333332,54.93333333333334,59.96666666666667,54.333333333333336,55.93333333333333,51.46666666666667,14.1,16.599999999999998,2,1
648,49068,MI,1,1.0522666666666667,17.716666666666665,16.71666666666667,1,1.0,1.0,1.0,1.0,1.0,4.5,92.0,100.0,100.0,100.0,95.7,95.0,100.0,67.5,65.3,94.1,92.4,100.0,80.9,10.8,10.8,2,2
649,48201,MI,6,0.99556,13.939999999999998,13.959999999999999,1,1.0,1.0,1.0,1.0,1.0,2.0,94.9,85.7,99.7,99.1,68.6,76.9,91.9,58.1,60.2,53.5,53.9,68.5,40.3,16.5,13.8,2,2
650,39532,MS,3,1.0372666666666668,15.700000000000001,15.149999999999999,1,1.0,1.0,1.0,1.0,1.0,4.5,100.0,100.0,100.0,100.0,82.4,83.6,95.1,86.6,73.8,86.5,84.2,86.1,72.0,15.4,14.3,2,2
651,65401,MO,1,1.00965,18.425,18.275,1,1.0,1.0,0.0,1.0,1.0,2.5,100.0,61.5,100.0,100.0,94.0,93.4,94.9,44.4,43.8,64.8,66.5,64.6,58.1,28.1,10.9,2,1
652,39429,MS,2,0.9477,14.0,14.8,1,1.0,1.0,1.0,1.0,1.0,3.0,91.1,99.5,99.6,98.4,80.5,83.4,99.4,72.2,68.9,74.3,72.6,71.1,64.6,19.0,12.6,1,1
653,89118,NV,3,1.0096500000000002,18.425,18.274999999999995,1,1.0,1.0,1.0,1.0,1.0,2.9,94.25999999999999,95.84,99.36,97.88,65.50000000000001,64.08,96.42,69.02,52.46,65.17999999999999,70.08000000000001,66.8,57.2,12.540000000000001,9.88,2,1
654,3867,NH,0,0.9794,16.733333333333334,16.87777777777778,1,1.0,1.0,1.0,1.0,1.0,3.0,99.4,91.7,100.0,99.4,59.7,68.3,100.0,70.0,69.3,83.9,69.1,61.5,64.6,18.0,7.1,2,2
655,3878,NH,0,1.013975,19.974999999999998,19.675,1,1.0,1.0,1.0,1.0,1.0,3.0,90.67500000000001,98.76875000000001,99.8375,97.87500000000001,53.64375,57.787500000000016,99.06875,65.625,56.13125,69.36875,80.275,69.4625,60.662499999999994,14.606250000000003,11.537500000000001,0,0
656,68701,NE,2,0.9880000000000001,14.9,14.8,1,1.0,1.0,1.0,1.0,1.0,4.5,96.1,100.0,100.0,99.2,91.6,92.6,100.0,70.2,79.8,88.9,84.5,85.5,71.3,16.4,6.6,2,2
657,79761,TX,4,1.0262,14.466666666666669,14.950000000000003,1,1.0,1.0,1.0,1.0,0.8,3.8,95.84,96.55999999999999,99.8,98.84,78.70000000000002,81.7,97.93999999999998,76.56,71.54,78.72,75.79999999999998,77.17999999999999,62.48,13.6,13.62,2,2
658,78526,TX,4,0.9397333333333333,17.6,18.700000000000003,1,1.0,1.0,1.0,1.0,1.0,3.0,94.9,94.7,100.0,98.6,68.3,71.3,97.1,68.2,61.3,73.5,66.0,75.8,51.8,13.3,13.6,2,2
659,10595,NY,4,0.9186,13.6,14.5,1,1.0,1.0,1.0,1.0,1.0,3.0,96.95,99.15,99.69999999999999,99.55000000000001,76.0,81.7,96.9,64.75,69.80000000000001,64.65,65.55,59.9,54.35,17.1,15.2,2,1
660,79045,TX,0,0.9972000000000001,16.080000000000002,16.42,1,1.0,1.0,1.0,1.0,1.0,3.5,88.69999999999999,84.75,99.65,91.5,67.5,75.2,98.8,77.6,69.7,75.85,73.9,83.05000000000001,69.8,16.35,18.65,2,2
661,15501,PA,1,0.9256,14.1,15.3,1,1.0,1.0,1.0,1.0,1.0,3.75,92.55,99.6,100.0,99.05,70.9,81.94999999999999,95.85,81.05,70.19999999999999,87.9,78.45,60.95,60.45,12.8,14.1,2,2
662,44145,OH,3,0.9972000000000001,16.080000000000002,16.42,1,1.0,1.0,1.0,1.0,1.0,2.5,94.6,97.1,99.7,99.8,63.9,79.9,98.7,66.2,63.8,73.0,65.4,56.1,57.4,18.2,14.6,2,1
663,27909,NC,2,0.9503,18.599999999999998,19.666666666666668,1,1.0,1.0,0.0,0.0,1.0,3.0,97.3,89.1,99.4,97.8,64.3,75.1,82.0,60.3,69.8,71.7,57.5,78.5,42.2,10.2,12.0,2,2
664,73034,OK,2,0.9658000000000001,14.059999999999999,14.520000000000001,1,1.0,1.0,1.0,1.0,1.0,3.3333333333333335,95.43333333333334,99.60000000000001,99.10000000000001,99.43333333333334,83.36666666666667,87.73333333333335,98.5,69.16666666666667,66.53333333333335,74.83333333333333,69.03333333333332,69.16666666666667,58.166666666666664,17.933333333333334,11.300000000000002,2,2
665,37334,TN,2,0.9792400000000001,17.880000000000003,18.26,1,1.0,1.0,1.0,1.0,1.0,3.25,96.7,98.15,99.9,98.80000000000001,68.4,76.75,97.55000000000001,68.95,68.6,74.9,78.30000000000001,73.6,65.0,14.95,12.3,2,2
666,15136,PA,1,1.0146470588235295,16.352941176470587,16.358823529411765,1,1.0,1.0,1.0,1.0,1.0,2.5,89.7,100.0,100.0,98.7,89.7,84.9,97.0,62.0,52.3,51.6,46.0,23.9,47.5,9.8,8.9,2,2
667,13204,NY,3,0.9977,3.6,3.6,1,1.0,1.0,1.0,1.0,1.0,3.5,94.4,100.0,100.0,100.0,63.5,59.6,100.0,70.4,58.0,83.5,93.3,86.6,53.5,16.0,12.8,0,0
